file,age,gender,race,age_label,gender_label,race_label
train/14652.jpg,0-2,Male,Southeast Asian,0,1,5
train/14654.jpg,30-39,Male,East Asian,4,1,1
train/14659.jpg,20-29,Male,East Asian,2,1,1
train/14660.jpg,10-19,Male,Southeast Asian,1,1,5
train/14661.jpg,40-49,Male,Southeast Asian,5,1,5
train/14666.jpg,20-29,Male,Indian,2,1,2
train/14674.jpg,10-19,Female,East Asian,1,0,1
train/14683.jpg,30-39,Female,Latino,4,0,3
train/14686.jpg,20-29,Female,East Asian,2,0,1
train/14697.jpg,40-49,Male,East Asian,5,1,1
train/14699.jpg,10-19,Female,Southeast Asian,1,0,5
train/14707.jpg,0-2,Female,White,0,0,6
train/14709.jpg,20-29,Male,Indian,2,1,2
train/14712.jpg,60+,Female,White,7,0,6
train/14729.jpg,10-19,Male,Indian,1,1,2
train/14735.jpg,20-29,Female,Middle Eastern,2,0,4
train/14739.jpg,3-9,Female,Indian,3,0,2
train/14751.jpg,3-9,Female,Middle Eastern,3,0,4
train/14759.jpg,40-49,Male,Latino,5,1,3
train/14765.jpg,50-59,Female,Black,6,0,0
train/14769.jpg,30-39,Male,Southeast Asian,4,1,5
train/14771.jpg,30-39,Male,Latino,4,1,3
train/14774.jpg,40-49,Female,Black,5,0,0
train/14775.jpg,20-29,Female,White,2,0,6
train/14779.jpg,20-29,Male,Indian,2,1,2
train/14783.jpg,10-19,Female,Latino,1,0,3
train/14788.jpg,50-59,Male,Southeast Asian,6,1,5
train/14792.jpg,50-59,Male,Middle Eastern,6,1,4
train/14800.jpg,30-39,Male,Black,4,1,0
train/14803.jpg,3-9,Female,Latino,3,0,3
train/14812.jpg,3-9,Female,East Asian,3,0,1
train/14822.jpg,60+,Female,Latino,7,0,3
train/14823.jpg,60+,Male,White,7,1,6
train/14836.jpg,50-59,Male,East Asian,6,1,1
train/14838.jpg,3-9,Male,East Asian,3,1,1
train/14844.jpg,10-19,Male,Middle Eastern,1,1,4
train/14859.jpg,20-29,Male,Latino,2,1,3
train/14866.jpg,20-29,Male,White,2,1,6
train/14879.jpg,20-29,Male,East Asian,2,1,1
train/14881.jpg,40-49,Male,White,5,1,6
train/14882.jpg,3-9,Male,Latino,3,1,3
train/14886.jpg,60+,Female,Middle Eastern,7,0,4
train/14895.jpg,30-39,Male,Middle Eastern,4,1,4
train/14896.jpg,3-9,Female,Southeast Asian,3,0,5
train/14919.jpg,30-39,Male,Latino,4,1,3
train/14932.jpg,40-49,Female,Middle Eastern,5,0,4
train/14938.jpg,30-39,Female,Latino,4,0,3
train/14941.jpg,3-9,Female,Middle Eastern,3,0,4
train/14943.jpg,60+,Male,White,7,1,6
train/14944.jpg,3-9,Male,Middle Eastern,3,1,4
train/14947.jpg,3-9,Female,Black,3,0,0
train/14949.jpg,30-39,Male,Black,4,1,0
train/14957.jpg,10-19,Male,Middle Eastern,1,1,4
train/14960.jpg,20-29,Male,White,2,1,6
train/14970.jpg,3-9,Female,Middle Eastern,3,0,4
train/14975.jpg,0-2,Male,Indian,0,1,2
train/14977.jpg,30-39,Female,East Asian,4,0,1
train/14981.jpg,10-19,Male,Latino,1,1,3
train/14983.jpg,40-49,Male,East Asian,5,1,1
train/14985.jpg,10-19,Female,White,1,0,6
train/14986.jpg,3-9,Female,Southeast Asian,3,0,5
train/14991.jpg,3-9,Male,Black,3,1,0
train/14992.jpg,3-9,Female,East Asian,3,0,1
train/15013.jpg,30-39,Male,Black,4,1,0
train/15015.jpg,40-49,Male,White,5,1,6
train/15016.jpg,30-39,Female,Indian,4,0,2
train/15024.jpg,30-39,Female,Latino,4,0,3
train/15025.jpg,20-29,Male,Southeast Asian,2,1,5
train/15041.jpg,10-19,Male,East Asian,1,1,1
train/15050.jpg,60+,Female,Indian,7,0,2
train/15055.jpg,10-19,Female,Southeast Asian,1,0,5
train/15056.jpg,30-39,Male,Indian,4,1,2
train/15058.jpg,3-9,Male,Middle Eastern,3,1,4
train/15067.jpg,40-49,Male,Middle Eastern,5,1,4
train/15070.jpg,50-59,Male,Black,6,1,0
train/15079.jpg,10-19,Male,Latino,1,1,3
train/15097.jpg,40-49,Male,Indian,5,1,2
train/15101.jpg,10-19,Male,Black,1,1,0
train/15106.jpg,20-29,Male,Black,2,1,0
train/15108.jpg,30-39,Female,Black,4,0,0
train/15116.jpg,20-29,Female,Southeast Asian,2,0,5
train/15119.jpg,40-49,Male,Indian,5,1,2
train/15120.jpg,50-59,Female,Indian,6,0,2
train/15123.jpg,10-19,Female,Southeast Asian,1,0,5
train/15124.jpg,60+,Female,Black,7,0,0
train/15129.jpg,3-9,Male,Indian,3,1,2
train/15134.jpg,3-9,Male,Latino,3,1,3
train/15142.jpg,3-9,Male,Southeast Asian,3,1,5
train/15144.jpg,20-29,Female,Southeast Asian,2,0,5
train/15151.jpg,0-2,Female,White,0,0,6
train/15165.jpg,20-29,Female,Middle Eastern,2,0,4
train/15182.jpg,40-49,Male,Southeast Asian,5,1,5
train/15190.jpg,10-19,Male,Indian,1,1,2
train/15195.jpg,0-2,Male,Southeast Asian,0,1,5
train/15202.jpg,40-49,Female,White,5,0,6
train/15203.jpg,40-49,Female,East Asian,5,0,1
train/15204.jpg,3-9,Female,Southeast Asian,3,0,5
train/15210.jpg,10-19,Male,Middle Eastern,1,1,4
train/15211.jpg,40-49,Male,East Asian,5,1,1
train/15216.jpg,3-9,Male,Black,3,1,0
train/15218.jpg,30-39,Male,Latino,4,1,3
train/15223.jpg,3-9,Female,Black,3,0,0
train/15224.jpg,50-59,Male,East Asian,6,1,1
train/15230.jpg,10-19,Male,East Asian,1,1,1
train/15242.jpg,3-9,Male,Latino,3,1,3
train/15243.jpg,0-2,Female,Indian,0,0,2
train/15262.jpg,50-59,Female,Black,6,0,0
train/15263.jpg,10-19,Female,White,1,0,6
train/15269.jpg,30-39,Male,East Asian,4,1,1
train/15270.jpg,3-9,Female,Black,3,0,0
train/15276.jpg,0-2,Female,White,0,0,6
train/15283.jpg,20-29,Male,Middle Eastern,2,1,4
train/15286.jpg,20-29,Male,Middle Eastern,2,1,4
train/15292.jpg,50-59,Female,Southeast Asian,6,0,5
train/15295.jpg,50-59,Female,White,6,0,6
train/15297.jpg,30-39,Female,East Asian,4,0,1
train/15300.jpg,40-49,Female,Middle Eastern,5,0,4
train/15311.jpg,50-59,Male,White,6,1,6
train/15326.jpg,20-29,Male,Indian,2,1,2
train/15327.jpg,40-49,Female,Middle Eastern,5,0,4
train/15345.jpg,20-29,Female,Latino,2,0,3
train/15346.jpg,10-19,Female,Latino,1,0,3
train/15355.jpg,10-19,Female,East Asian,1,0,1
train/15359.jpg,40-49,Male,Black,5,1,0
train/15360.jpg,20-29,Female,Middle Eastern,2,0,4
train/15365.jpg,0-2,Female,East Asian,0,0,1
train/15373.jpg,20-29,Male,Southeast Asian,2,1,5
train/15375.jpg,3-9,Male,Latino,3,1,3
train/15385.jpg,10-19,Female,Indian,1,0,2
train/15386.jpg,50-59,Female,Black,6,0,0
train/15388.jpg,3-9,Female,Southeast Asian,3,0,5
train/15391.jpg,3-9,Male,Black,3,1,0
train/15399.jpg,40-49,Male,Middle Eastern,5,1,4
train/15406.jpg,20-29,Male,Southeast Asian,2,1,5
train/15407.jpg,40-49,Female,White,5,0,6
train/15409.jpg,30-39,Male,Middle Eastern,4,1,4
train/15411.jpg,60+,Male,Indian,7,1,2
train/15430.jpg,20-29,Female,White,2,0,6
train/15441.jpg,30-39,Male,Southeast Asian,4,1,5
train/15447.jpg,3-9,Male,Southeast Asian,3,1,5
train/15452.jpg,40-49,Male,White,5,1,6
train/15460.jpg,60+,Female,East Asian,7,0,1
train/15467.jpg,20-29,Male,Indian,2,1,2
train/15472.jpg,10-19,Male,Middle Eastern,1,1,4
train/15479.jpg,20-29,Male,Middle Eastern,2,1,4
train/15480.jpg,10-19,Male,Southeast Asian,1,1,5
train/15494.jpg,50-59,Male,Southeast Asian,6,1,5
train/15514.jpg,10-19,Female,Indian,1,0,2
train/15527.jpg,30-39,Female,Latino,4,0,3
train/15528.jpg,30-39,Female,Middle Eastern,4,0,4
train/15557.jpg,0-2,Male,White,0,1,6
train/15558.jpg,50-59,Male,Latino,6,1,3
train/15560.jpg,40-49,Female,East Asian,5,0,1
train/15565.jpg,40-49,Male,White,5,1,6
train/15566.jpg,20-29,Female,White,2,0,6
train/15568.jpg,40-49,Female,Black,5,0,0
train/15580.jpg,60+,Female,Southeast Asian,7,0,5
train/15581.jpg,0-2,Male,White,0,1,6
train/15584.jpg,30-39,Female,White,4,0,6
train/15591.jpg,10-19,Male,East Asian,1,1,1
train/15593.jpg,60+,Male,Indian,7,1,2
train/15598.jpg,0-2,Male,East Asian,0,1,1
train/15604.jpg,60+,Female,East Asian,7,0,1
train/15605.jpg,3-9,Male,Latino,3,1,3
train/15633.jpg,3-9,Male,Indian,3,1,2
train/15637.jpg,10-19,Male,White,1,1,6
train/15648.jpg,50-59,Male,Indian,6,1,2
train/15649.jpg,20-29,Female,Black,2,0,0
train/15655.jpg,60+,Male,East Asian,7,1,1
train/15657.jpg,60+,Male,East Asian,7,1,1
train/15661.jpg,40-49,Male,Latino,5,1,3
train/15664.jpg,10-19,Male,Indian,1,1,2
train/15668.jpg,20-29,Male,East Asian,2,1,1
train/15671.jpg,40-49,Female,Black,5,0,0
train/15673.jpg,20-29,Female,Latino,2,0,3
train/15678.jpg,0-2,Male,Latino,0,1,3
train/15689.jpg,50-59,Male,Southeast Asian,6,1,5
train/15692.jpg,30-39,Female,Middle Eastern,4,0,4
train/15713.jpg,60+,Male,Black,7,1,0
train/15720.jpg,20-29,Male,Middle Eastern,2,1,4
train/15735.jpg,50-59,Female,Black,6,0,0
train/15742.jpg,30-39,Male,Latino,4,1,3
train/15747.jpg,10-19,Female,Latino,1,0,3
train/15755.jpg,3-9,Male,Black,3,1,0
train/15756.jpg,60+,Male,Indian,7,1,2
train/15761.jpg,40-49,Male,White,5,1,6
train/15763.jpg,60+,Female,Indian,7,0,2
train/15766.jpg,0-2,Male,East Asian,0,1,1
train/15769.jpg,30-39,Female,Middle Eastern,4,0,4
train/15784.jpg,30-39,Male,White,4,1,6
train/15789.jpg,60+,Female,Black,7,0,0
train/15790.jpg,20-29,Male,White,2,1,6
train/15796.jpg,0-2,Male,White,0,1,6
train/15799.jpg,20-29,Male,Southeast Asian,2,1,5
train/15805.jpg,50-59,Male,Southeast Asian,6,1,5
train/15815.jpg,60+,Male,Middle Eastern,7,1,4
train/15817.jpg,10-19,Female,Latino,1,0,3
train/15829.jpg,0-2,Male,Middle Eastern,0,1,4
train/15835.jpg,50-59,Female,Black,6,0,0
train/15845.jpg,20-29,Female,Latino,2,0,3
train/15847.jpg,3-9,Female,Latino,3,0,3
train/15863.jpg,50-59,Male,White,6,1,6
train/15868.jpg,50-59,Male,Middle Eastern,6,1,4
train/15872.jpg,20-29,Female,Black,2,0,0
train/15876.jpg,10-19,Male,Indian,1,1,2
train/15901.jpg,60+,Female,White,7,0,6
train/15904.jpg,30-39,Male,Southeast Asian,4,1,5
train/15917.jpg,30-39,Male,Southeast Asian,4,1,5
train/15923.jpg,50-59,Male,East Asian,6,1,1
train/15926.jpg,50-59,Female,Indian,6,0,2
train/15936.jpg,30-39,Female,Black,4,0,0
train/15937.jpg,3-9,Female,East Asian,3,0,1
train/15943.jpg,10-19,Female,Black,1,0,0
train/15944.jpg,0-2,Female,East Asian,0,0,1
train/15947.jpg,60+,Male,White,7,1,6
train/15949.jpg,10-19,Female,Southeast Asian,1,0,5
train/15958.jpg,50-59,Female,Middle Eastern,6,0,4
train/15962.jpg,40-49,Male,Latino,5,1,3
train/15964.jpg,10-19,Female,East Asian,1,0,1
train/15975.jpg,30-39,Female,White,4,0,6
train/15980.jpg,3-9,Female,Indian,3,0,2
train/15981.jpg,30-39,Male,Indian,4,1,2
train/15982.jpg,20-29,Female,Southeast Asian,2,0,5
train/15983.jpg,50-59,Female,Middle Eastern,6,0,4
train/15987.jpg,30-39,Female,Southeast Asian,4,0,5
train/15988.jpg,20-29,Female,White,2,0,6
train/15989.jpg,60+,Male,East Asian,7,1,1
train/15996.jpg,50-59,Male,East Asian,6,1,1
train/15997.jpg,0-2,Female,Latino,0,0,3
train/16001.jpg,0-2,Male,East Asian,0,1,1
train/16004.jpg,60+,Male,White,7,1,6
train/16009.jpg,0-2,Male,Middle Eastern,0,1,4
train/16012.jpg,50-59,Male,Middle Eastern,6,1,4
train/16018.jpg,50-59,Female,Indian,6,0,2
train/16022.jpg,20-29,Male,Indian,2,1,2
train/16026.jpg,10-19,Male,Indian,1,1,2
train/16033.jpg,30-39,Female,Middle Eastern,4,0,4
train/16034.jpg,60+,Male,Indian,7,1,2
train/16035.jpg,30-39,Male,East Asian,4,1,1
train/16040.jpg,60+,Female,East Asian,7,0,1
train/16054.jpg,10-19,Male,White,1,1,6
train/16059.jpg,40-49,Female,Southeast Asian,5,0,5
train/16067.jpg,0-2,Male,White,0,1,6
train/16080.jpg,10-19,Female,Middle Eastern,1,0,4
train/16084.jpg,20-29,Female,Latino,2,0,3
train/16089.jpg,50-59,Male,Black,6,1,0
train/16103.jpg,30-39,Female,Black,4,0,0
train/16113.jpg,3-9,Female,Indian,3,0,2
train/16114.jpg,3-9,Male,Black,3,1,0
train/16115.jpg,20-29,Female,East Asian,2,0,1
train/16124.jpg,60+,Female,Latino,7,0,3
train/16138.jpg,20-29,Male,White,2,1,6
train/16139.jpg,40-49,Female,Indian,5,0,2
train/16153.jpg,3-9,Male,White,3,1,6
train/16159.jpg,50-59,Female,Latino,6,0,3
train/16163.jpg,60+,Female,Black,7,0,0
train/16171.jpg,40-49,Female,Middle Eastern,5,0,4
train/16176.jpg,40-49,Female,White,5,0,6
train/16177.jpg,60+,Female,Indian,7,0,2
train/16183.jpg,10-19,Female,Middle Eastern,1,0,4
train/16213.jpg,30-39,Male,White,4,1,6
train/16221.jpg,40-49,Male,Indian,5,1,2
train/16225.jpg,20-29,Male,White,2,1,6
train/16229.jpg,10-19,Male,Southeast Asian,1,1,5
train/16257.jpg,40-49,Male,Black,5,1,0
train/16265.jpg,10-19,Male,Black,1,1,0
train/16272.jpg,0-2,Male,East Asian,0,1,1
train/16281.jpg,3-9,Female,Indian,3,0,2
train/16285.jpg,20-29,Male,East Asian,2,1,1
train/16286.jpg,40-49,Female,Middle Eastern,5,0,4
train/16293.jpg,10-19,Female,East Asian,1,0,1
train/16302.jpg,50-59,Male,Indian,6,1,2
train/16307.jpg,10-19,Female,White,1,0,6
train/16319.jpg,20-29,Female,Black,2,0,0
train/16328.jpg,20-29,Male,Indian,2,1,2
train/16339.jpg,3-9,Male,East Asian,3,1,1
train/16346.jpg,60+,Female,East Asian,7,0,1
train/16365.jpg,0-2,Female,White,0,0,6
train/16369.jpg,20-29,Female,Black,2,0,0
train/16376.jpg,50-59,Male,East Asian,6,1,1
train/16378.jpg,40-49,Male,Middle Eastern,5,1,4
train/16381.jpg,40-49,Male,East Asian,5,1,1
train/16383.jpg,3-9,Female,East Asian,3,0,1
train/16386.jpg,40-49,Female,East Asian,5,0,1
train/16391.jpg,40-49,Female,Latino,5,0,3
train/16398.jpg,10-19,Male,Black,1,1,0
train/16407.jpg,30-39,Male,Southeast Asian,4,1,5
train/16410.jpg,40-49,Female,Middle Eastern,5,0,4
train/16420.jpg,30-39,Male,Indian,4,1,2
train/16424.jpg,10-19,Female,Indian,1,0,2
train/16432.jpg,50-59,Male,Latino,6,1,3
train/16440.jpg,30-39,Female,White,4,0,6
train/16443.jpg,30-39,Male,Indian,4,1,2
train/16458.jpg,30-39,Male,Middle Eastern,4,1,4
train/16462.jpg,60+,Female,Indian,7,0,2
train/16465.jpg,40-49,Male,Latino,5,1,3
train/16468.jpg,40-49,Male,Black,5,1,0
train/16472.jpg,3-9,Female,Middle Eastern,3,0,4
train/16474.jpg,10-19,Male,Indian,1,1,2
train/16476.jpg,60+,Male,East Asian,7,1,1
train/16479.jpg,3-9,Female,Indian,3,0,2
train/16481.jpg,20-29,Female,East Asian,2,0,1
train/16485.jpg,40-49,Male,Black,5,1,0
train/16492.jpg,40-49,Male,Southeast Asian,5,1,5
train/16494.jpg,50-59,Male,East Asian,6,1,1
train/16506.jpg,40-49,Female,White,5,0,6
train/16509.jpg,40-49,Female,Southeast Asian,5,0,5
train/16521.jpg,3-9,Female,Black,3,0,0
train/16530.jpg,0-2,Male,Southeast Asian,0,1,5
train/16551.jpg,20-29,Male,Indian,2,1,2
train/16554.jpg,0-2,Male,Southeast Asian,0,1,5
train/16563.jpg,10-19,Male,East Asian,1,1,1
train/16575.jpg,30-39,Female,Black,4,0,0
train/16583.jpg,3-9,Female,Middle Eastern,3,0,4
train/16584.jpg,50-59,Male,White,6,1,6
train/16587.jpg,3-9,Female,East Asian,3,0,1
train/16592.jpg,20-29,Male,Black,2,1,0
train/16593.jpg,10-19,Female,White,1,0,6
train/16597.jpg,20-29,Male,Southeast Asian,2,1,5
train/16601.jpg,30-39,Male,White,4,1,6
train/16606.jpg,20-29,Female,White,2,0,6
train/16610.jpg,10-19,Female,Indian,1,0,2
train/16617.jpg,10-19,Male,Middle Eastern,1,1,4
train/16620.jpg,60+,Female,Black,7,0,0
train/16627.jpg,10-19,Male,East Asian,1,1,1
train/16631.jpg,10-19,Male,White,1,1,6
train/16639.jpg,30-39,Female,Southeast Asian,4,0,5
train/16640.jpg,0-2,Male,White,0,1,6
train/16641.jpg,30-39,Female,East Asian,4,0,1
train/16643.jpg,50-59,Male,Southeast Asian,6,1,5
train/16650.jpg,3-9,Female,East Asian,3,0,1
train/16656.jpg,40-49,Female,Latino,5,0,3
train/16659.jpg,0-2,Female,East Asian,0,0,1
train/16664.jpg,50-59,Female,White,6,0,6
train/16667.jpg,3-9,Male,Latino,3,1,3
train/16668.jpg,50-59,Male,Latino,6,1,3
train/16670.jpg,30-39,Female,Southeast Asian,4,0,5
train/16673.jpg,3-9,Female,White,3,0,6
train/16687.jpg,10-19,Female,Black,1,0,0
train/16694.jpg,60+,Male,Black,7,1,0
train/16703.jpg,40-49,Female,Middle Eastern,5,0,4
train/16707.jpg,40-49,Female,Black,5,0,0
train/16716.jpg,50-59,Male,Black,6,1,0
train/16722.jpg,3-9,Female,East Asian,3,0,1
train/16725.jpg,50-59,Female,White,6,0,6
train/16727.jpg,40-49,Male,Latino,5,1,3
train/16731.jpg,50-59,Male,Southeast Asian,6,1,5
train/16734.jpg,3-9,Male,White,3,1,6
train/16735.jpg,0-2,Male,Southeast Asian,0,1,5
train/16747.jpg,30-39,Female,East Asian,4,0,1
train/16749.jpg,50-59,Female,Middle Eastern,6,0,4
train/16751.jpg,20-29,Female,Black,2,0,0
train/16753.jpg,3-9,Female,East Asian,3,0,1
train/16757.jpg,50-59,Female,Black,6,0,0
train/16768.jpg,40-49,Female,Southeast Asian,5,0,5
train/16777.jpg,10-19,Male,East Asian,1,1,1
train/16781.jpg,40-49,Male,Indian,5,1,2
train/16792.jpg,30-39,Male,Black,4,1,0
train/16794.jpg,40-49,Male,Middle Eastern,5,1,4
train/16798.jpg,0-2,Female,Indian,0,0,2
train/16799.jpg,3-9,Male,White,3,1,6
train/16807.jpg,10-19,Male,Middle Eastern,1,1,4
train/16834.jpg,3-9,Female,Latino,3,0,3
train/16840.jpg,3-9,Female,Southeast Asian,3,0,5
train/16843.jpg,40-49,Female,Indian,5,0,2
train/16845.jpg,10-19,Male,Latino,1,1,3
train/16850.jpg,10-19,Female,Latino,1,0,3
train/16853.jpg,20-29,Male,Latino,2,1,3
train/16879.jpg,10-19,Female,Black,1,0,0
train/16892.jpg,20-29,Male,Indian,2,1,2
train/16900.jpg,50-59,Male,East Asian,6,1,1
train/16917.jpg,60+,Male,White,7,1,6
train/16928.jpg,3-9,Male,White,3,1,6
train/16931.jpg,40-49,Female,Black,5,0,0
train/16934.jpg,0-2,Female,White,0,0,6
train/16939.jpg,10-19,Female,Middle Eastern,1,0,4
train/16948.jpg,0-2,Male,Latino,0,1,3
train/16952.jpg,30-39,Male,Black,4,1,0
train/16965.jpg,60+,Male,Indian,7,1,2
train/16978.jpg,10-19,Female,Black,1,0,0
train/16981.jpg,40-49,Female,Latino,5,0,3
train/16983.jpg,50-59,Male,East Asian,6,1,1
train/16990.jpg,40-49,Male,Latino,5,1,3
train/16992.jpg,10-19,Female,Black,1,0,0
train/16993.jpg,50-59,Female,Black,6,0,0
train/17003.jpg,50-59,Male,Middle Eastern,6,1,4
train/17009.jpg,40-49,Male,Indian,5,1,2
train/17010.jpg,3-9,Male,East Asian,3,1,1
train/17012.jpg,60+,Male,East Asian,7,1,1
train/17017.jpg,60+,Male,White,7,1,6
train/17025.jpg,3-9,Female,Middle Eastern,3,0,4
train/17027.jpg,0-2,Female,Latino,0,0,3
train/17029.jpg,40-49,Female,Latino,5,0,3
train/17047.jpg,50-59,Male,Middle Eastern,6,1,4
train/17048.jpg,50-59,Female,Latino,6,0,3
train/17067.jpg,3-9,Male,Southeast Asian,3,1,5
train/17075.jpg,20-29,Male,Black,2,1,0
train/17076.jpg,10-19,Female,East Asian,1,0,1
train/17092.jpg,10-19,Male,White,1,1,6
train/17103.jpg,3-9,Male,Black,3,1,0
train/17106.jpg,40-49,Female,East Asian,5,0,1
train/17122.jpg,30-39,Male,Indian,4,1,2
train/17123.jpg,20-29,Male,Indian,2,1,2
train/17125.jpg,10-19,Male,White,1,1,6
train/17129.jpg,60+,Female,Latino,7,0,3
train/17133.jpg,20-29,Female,East Asian,2,0,1
train/17134.jpg,40-49,Female,Indian,5,0,2
train/17136.jpg,60+,Female,White,7,0,6
train/17139.jpg,60+,Male,East Asian,7,1,1
train/17153.jpg,30-39,Male,Latino,4,1,3
train/17158.jpg,60+,Female,Southeast Asian,7,0,5
train/17160.jpg,3-9,Male,Middle Eastern,3,1,4
train/17161.jpg,30-39,Female,East Asian,4,0,1
train/17165.jpg,10-19,Male,East Asian,1,1,1
train/17170.jpg,0-2,Male,Indian,0,1,2
train/17176.jpg,60+,Female,Middle Eastern,7,0,4
train/17187.jpg,20-29,Male,Black,2,1,0
train/17214.jpg,50-59,Female,Indian,6,0,2
train/17232.jpg,3-9,Male,Latino,3,1,3
train/17246.jpg,0-2,Male,Black,0,1,0
train/17252.jpg,10-19,Female,East Asian,1,0,1
train/17253.jpg,3-9,Female,Indian,3,0,2
train/17283.jpg,50-59,Female,Middle Eastern,6,0,4
train/17287.jpg,40-49,Female,Southeast Asian,5,0,5
train/17289.jpg,10-19,Male,Southeast Asian,1,1,5
train/17305.jpg,20-29,Female,East Asian,2,0,1
train/17308.jpg,3-9,Female,Black,3,0,0
train/17314.jpg,20-29,Male,Latino,2,1,3
train/17315.jpg,30-39,Male,Southeast Asian,4,1,5
train/17330.jpg,10-19,Female,Black,1,0,0
train/17331.jpg,10-19,Male,Latino,1,1,3
train/17332.jpg,3-9,Female,White,3,0,6
train/17333.jpg,50-59,Female,East Asian,6,0,1
train/17349.jpg,0-2,Male,East Asian,0,1,1
train/17351.jpg,50-59,Female,Indian,6,0,2
train/17358.jpg,40-49,Female,Middle Eastern,5,0,4
train/17361.jpg,3-9,Male,Southeast Asian,3,1,5
train/17374.jpg,40-49,Female,Black,5,0,0
train/17376.jpg,3-9,Female,White,3,0,6
train/17378.jpg,60+,Male,Middle Eastern,7,1,4
train/17381.jpg,40-49,Female,Indian,5,0,2
train/17399.jpg,60+,Male,Middle Eastern,7,1,4
train/17404.jpg,40-49,Male,Black,5,1,0
train/17405.jpg,0-2,Male,White,0,1,6
train/17417.jpg,60+,Male,Southeast Asian,7,1,5
train/17423.jpg,30-39,Female,White,4,0,6
train/17429.jpg,30-39,Male,Latino,4,1,3
train/17431.jpg,50-59,Female,East Asian,6,0,1
train/17432.jpg,20-29,Male,East Asian,2,1,1
train/17438.jpg,10-19,Female,Latino,1,0,3
train/17453.jpg,10-19,Female,Middle Eastern,1,0,4
train/17456.jpg,40-49,Female,Black,5,0,0
train/17460.jpg,10-19,Female,Black,1,0,0
train/17473.jpg,40-49,Male,Indian,5,1,2
train/17487.jpg,0-2,Male,Southeast Asian,0,1,5
train/17493.jpg,30-39,Female,East Asian,4,0,1
train/17494.jpg,20-29,Male,Middle Eastern,2,1,4
train/17497.jpg,40-49,Male,Middle Eastern,5,1,4
train/17500.jpg,60+,Female,Latino,7,0,3
train/17502.jpg,3-9,Male,Black,3,1,0
train/17510.jpg,10-19,Female,Latino,1,0,3
train/17511.jpg,10-19,Male,Middle Eastern,1,1,4
train/17519.jpg,40-49,Male,East Asian,5,1,1
train/17526.jpg,0-2,Male,East Asian,0,1,1
train/17527.jpg,50-59,Female,Indian,6,0,2
train/17533.jpg,20-29,Male,White,2,1,6
train/17544.jpg,40-49,Female,Middle Eastern,5,0,4
train/17553.jpg,50-59,Female,Middle Eastern,6,0,4
train/17560.jpg,20-29,Male,Indian,2,1,2
train/17589.jpg,10-19,Female,East Asian,1,0,1
train/17590.jpg,30-39,Female,Indian,4,0,2
train/17597.jpg,20-29,Male,Latino,2,1,3
train/17612.jpg,30-39,Female,Indian,4,0,2
train/17613.jpg,40-49,Male,Indian,5,1,2
train/17617.jpg,50-59,Female,Latino,6,0,3
train/17619.jpg,40-49,Female,Latino,5,0,3
train/17625.jpg,10-19,Male,Latino,1,1,3
train/17638.jpg,20-29,Female,Latino,2,0,3
train/17640.jpg,30-39,Female,East Asian,4,0,1
train/17649.jpg,20-29,Female,Middle Eastern,2,0,4
train/17656.jpg,3-9,Male,Indian,3,1,2
train/17660.jpg,60+,Male,Latino,7,1,3
train/17661.jpg,20-29,Male,White,2,1,6
train/17664.jpg,20-29,Male,Indian,2,1,2
train/17671.jpg,10-19,Female,Latino,1,0,3
train/17680.jpg,30-39,Female,Indian,4,0,2
train/17683.jpg,40-49,Female,Southeast Asian,5,0,5
train/17686.jpg,50-59,Male,Latino,6,1,3
train/17687.jpg,20-29,Male,Black,2,1,0
train/17688.jpg,60+,Female,East Asian,7,0,1
train/17719.jpg,60+,Female,East Asian,7,0,1
train/17725.jpg,10-19,Female,Latino,1,0,3
train/17729.jpg,30-39,Male,Southeast Asian,4,1,5
train/17730.jpg,20-29,Female,East Asian,2,0,1
train/17733.jpg,10-19,Male,Middle Eastern,1,1,4
train/17739.jpg,0-2,Female,East Asian,0,0,1
train/17745.jpg,40-49,Male,Latino,5,1,3
train/17747.jpg,10-19,Female,White,1,0,6
train/17750.jpg,40-49,Male,Indian,5,1,2
train/17754.jpg,10-19,Male,Latino,1,1,3
train/17770.jpg,60+,Male,East Asian,7,1,1
train/17777.jpg,3-9,Male,White,3,1,6
train/17788.jpg,30-39,Female,Indian,4,0,2
train/17790.jpg,20-29,Female,Southeast Asian,2,0,5
train/17791.jpg,30-39,Male,White,4,1,6
train/17797.jpg,50-59,Male,White,6,1,6
train/17807.jpg,3-9,Female,Indian,3,0,2
train/17808.jpg,3-9,Male,Latino,3,1,3
train/17813.jpg,10-19,Male,East Asian,1,1,1
train/17817.jpg,30-39,Male,White,4,1,6
train/17824.jpg,20-29,Male,Southeast Asian,2,1,5
train/17829.jpg,0-2,Male,Black,0,1,0
train/17830.jpg,10-19,Male,Middle Eastern,1,1,4
train/17835.jpg,3-9,Male,Middle Eastern,3,1,4
train/17839.jpg,10-19,Female,White,1,0,6
train/17848.jpg,0-2,Male,East Asian,0,1,1
train/17858.jpg,20-29,Female,Black,2,0,0
train/17865.jpg,60+,Male,Middle Eastern,7,1,4
train/17870.jpg,0-2,Female,Black,0,0,0
train/17871.jpg,10-19,Male,Middle Eastern,1,1,4
train/17882.jpg,10-19,Male,East Asian,1,1,1
train/17883.jpg,10-19,Female,Indian,1,0,2
train/17884.jpg,3-9,Female,Southeast Asian,3,0,5
